Code	max_depth	test_score
003780	2	0.9749986490529022
010640	1	0.9735712684283936
100250	2	0.9731031695506188
051630	2	0.960330477567659
272450	2	0.9839748764000387
011000	6	0.9870710608777354
002785	1	0.9433740409750784
002787	2	0.9070359486265682
002780	1	0.9053513188053944
009310	1	0.9515075949028102
000650	2	0.9475189982272381
033250	3	0.97514936587215
035720	10	0.9978193241081101
006380	2	0.9850284802795433
109070	2	0.9936841385590001
001620	3	0.9742586819462065
009440	2	0.9583096931062353
029460	2	0.9898691359761481
344820	1	0.9897597683542646
119650	3	0.9735326818629578
281820	3	0.9862596210579867
044450	3	0.990092800545406
092220	3	0.9882307706687312
145270	4	0.9797922197342344
030200	2	0.9785388224508536
030210	3	0.9908166302738304
053210	2	0.9822913007276972
058850	2	0.9678145540733135
058860	1	0.974678303896592
033780	2	0.9813881356700709
357120	7	0.9889857993860208
007815	2	0.9924573749623228
00781K	2	0.9796336031473255
007810	2	0.9887755513618923
003690	3	0.9709575706595613
192820	2	0.976888395523202
044820	2	0.9725716957839297
005070	2	0.9854723218986325
005420	2	0.978275056662572
071950	1	0.9223840271433938
002025	2	0.9686115593781137
003075	1	0.972433065518825
003070	5	0.9851310545700396
144620	3	0.9790166827860538
002020	2	0.9894734502324161
120115	2	0.9794928915422474
120110	2	0.9815426843371243
138490	2	0.9859043567789306
021240	1	0.9387190935429446
031820	1	0.8746816692893419
192400	2	0.9819651752787635
284740	1	0.9417421556559153
015590	2	0.9600966223526615
26490K	3	0.9805161329717228
264900	1	0.9809035088626498
005745	1	0.9313732580192025
005740	1	0.9749502149841291
020120	2	0.9919822624936001
039490	2	0.9802537858498303
014580	6	0.9205309316542677
015890	2	0.955356878868032
006890	2	0.9857942006218915
003240	2	0.9914491122628124
011280	2	0.969643724337222
004105	1	0.8642165460796544
004100	1	0.9458692423497591
009410	2	0.9919262820514427
009415	16	0.9836464193438025
001420	1	0.9652543799202635
007980	2	0.9692929815984995
055490	3	0.9909935975196159
078000	2	0.9601951115990149
214420	2	0.949858527782908
019180	2	0.9704836539225384
002900	3	0.9755884135212186
36328K	1	0.9455512265129509
363280	1	0.9477069362488633
091810	3	0.9875330149772162
004870	3	0.9888429848123418
005690	1	0.9653360311522449
036580	4	0.9824098467241259
004720	2	0.9666387566681953
028670	2	0.9808014588979616
010820	3	0.9646302991020363
016800	4	0.9780498942730808
001020	2	0.9734521221413798
090080	5	0.9769884958075433
010770	2	0.9690899153845958
058430	4	0.9898650710899006
005490	3	0.9887640881415005
047050	1	0.9727330361204857
003670	5	0.9947472292843346
007630	3	0.9965738178556512
017810	2	0.9893998662908751
103140	3	0.9825755866013048
005810	2	0.9704076469530086
950210	2	0.8875062136119527
178920	3	0.9801912939598736
086790	2	0.9815499090718034
293480	1	0.8379064426568466
039130	1	0.9822513376155442
172580	2	0.9962791655274409
153360	3	0.9941928923998308
352820	1	0.9779096434992953
071090	2	0.9790692041556562
019490	2	0.9854738514235
000087	2	0.9872133797990474
000080	2	0.9923439281485402
000145	1	0.9663529992895784
000140	3	0.9928940370484375
036460	2	0.9910727090807331
005430	1	0.9466737460769183
010040	4	0.9590098523799808
025540	3	0.9887388489146471
096300	2	0.9947097717338605
004090	2	0.9805462397662216
002200	3	0.966342379299552
002960	2	0.9898357648222441
000240	2	0.9550639366805662
033270	1	0.9121038726195382
123890	2	0.9873318286463576
015760	2	0.9861256802411742
052690	3	0.9799410274262326
006200	2	0.9706220181048779
009540	2	0.9761386562435733
023350	1	0.9811038008707307
025890	1	0.9730905134778906
000970	2	0.9365196597394395
104700	13	0.9921073831224789
017960	2	0.9858230033989259
161890	2	0.9829802232519594
024720	3	0.972329436840017
161390	2	0.9856457541698822
034830	2	0.9879065275435301
152550	1	0.9659777785264633
168490	4	0.995610671480237
071055	14	0.9892009359496692
071050	9	0.9810608687458435
007280	3	0.9846582178209781
010100	1	0.9679108055272968
047810	2	0.9830957404035408
123690	1	0.9457672357628726
003350	2	0.9373078858057324
011500	1	0.9927122217351965
002390	2	0.9664431983382954
014790	3	0.9825925523548511
060980	2	0.9778458472883375
053690	19	0.9524309435291637
042700	2	0.9933429941537117
008930	1	0.9845572145795688
128940	2	0.975425866527824
009240	1	0.9748910303258732
020000	2	0.9765106793098851
003680	4	0.9837354482412215
105630	2	0.9787128250679592
069640	2	0.9900757524455658
016450	3	0.9688351294311306
010420	3	0.970153863589136
009180	3	0.9911443028292252
213500	2	0.9757810698166233
014680	3	0.9948944950998387
004710	1	0.9728758423455736
004150	2	0.985268796814313
025750	2	0.9844835455852403
004960	3	0.9852944164932137
011700	19	0.965555513103386
001755	2	0.977340284664903
001750	2	0.994018983813183
018880	1	0.9802501625155912
009420	11	0.9546950428937597
014130	2	0.933323923035459
300720	2	0.9859542087783338
002220	3	0.9742862553755308
006390	12	0.9722330628930478
003300	2	0.9735846949656323
051600	2	0.9682053250792229
130660	2	0.9627505396665699
002320	1	0.9502847779753247
097230	3	0.9912379403138424
003480	1	0.9639866859223236
18064K	10	0.9685697354161004
180640	2	0.9803215959951739
005110	1	0.9634766975627926
009460	3	0.9640080073147915
000885	3	0.9244725349999734
00088K	1	0.972004918667996
000880	1	0.9748728866267774
088350	4	0.9950800505357114
000370	3	0.9924450504109991
009835	3	0.9899188393994421
009830	3	0.9931795259048628
272210	1	0.9885113376507478
012450	2	0.971218719598993
003535	2	0.9870709863997568
003530	4	0.9798185109883975
195870	2	0.9911640480680943
101530	2	0.9763958973422209
143210	1	0.9206299473799293
000725	1	0.8324712892372219
267270	10	0.9880851665522412
000720	4	0.9823667811575875
005440	2	0.9883137981926103
086280	3	0.9827732696213282
064350	1	0.9780589694957793
079430	2	0.9806018672540728
012330	2	0.9691296222509563
010620	11	0.9901317901874128
069960	2	0.9831881907909034
004565	2	0.9093624020501264
004560	3	0.9744771066675073
004310	2	0.9492344336906692
322000	2	0.9745063588872298
017800	2	0.9653249052432251
307950	1	0.9900205391304735
011210	3	0.9820202920795446
267260	2	0.9847955990100539
005385	6	0.9853398285416491
005387	2	0.9826310812375519
005389	3	0.9879275595944114
005380	4	0.9910259494900201
004020	4	0.991463056068043
267250	2	0.9831831795175195
001500	2	0.9786924893410284
011760	3	0.9807602236322371
227840	2	0.9886948818635094
126560	1	0.9240425376601817
001450	2	0.9910381407635731
057050	3	0.9841307674536052
093240	2	0.990786867924047
003010	2	0.9672978698999667
111110	2	0.9790974762731778
008775	3	0.9774512461258466
008770	1	0.9538259311750423
002460	3	0.9792040621787689
378850	3	0.885872442262251
241590	2	0.9595960888095363
006060	2	0.9742709156702969
013520	1	0.9803036566212139
010690	4	0.9825789296637405
133820	1	0.9470542420792585
010660	1	0.9321490863139832
000850	2	0.9883790148029505
016580	3	0.9781310103926589
032560	1	0.9818757965811337
004800	3	0.978344305717212
094280	2	0.9919869348560533
298040	4	0.990976500973949
298050	3	0.993826899461011
298020	4	0.9945858072695334
298000	3	0.9895536745421218
093370	2	0.9634812794807607
081660	2	0.9859746397157939
005870	2	0.9259901595123321
079980	3	0.9721058764940733
005010	3	0.9746915042353088
069260	1	0.9445590691435926
000545	3	0.9489207107512415
000547	3	0.9239140514922854
000540	2	0.9923124110613447
003280	2	0.9897623118747474
098120	2	0.984589352069665
131100	2	0.9693139660691361
009520	1	0.9558059428051229
058820	2	0.9615168908547282
050120	1	0.9498687534749986
024120	1	0.9846453650711069
044180	6	0.9600817704449474
950110	3	0.9781893304293456
079940	1	0.9848136508281099
078890	2	0.9847722240092933
036620	2	0.9614218399546264
217730	17	0.9872603900766823
114190	3	0.9714087262912274
094480	4	0.9769425986259133
063080	2	0.9871874241512545
039240	2	0.9934770038871503
053950	1	0.9955159431855717
223310	3	0.995030602720458
011040	3	0.9659583860768172
024910	2	0.9863326776784754
198440	2	0.9397955740084214
049720	3	0.9943128584928678
014570	1	0.9548269313976356
348150	1	0.6501619766824325
098460	1	0.9555092469429867
035290	5	0.9924921492076796
038530	3	0.9584994249570358
215000	2	0.994306332412915
121440	2	0.990511974748228
014200	18	0.9850618975874847
026910	3	0.9649456468383683
090150	2	0.9531837409473417
355150	5	0.7099563877151018
331520	2	0.6680627249837482
053270	1	0.9803456630457267
066620	2	0.9783852080824469
043650	2	0.9938110229369658
006050	2	0.9633406017433809
060480	3	0.9807747038075595
078130	2	0.9870153015370359
307750	2	0.9802022376604442
900290	2	0.9900563227501873
204020	15	0.9819012249097657
186230	2	0.991150713639657
083450	3	0.9935690604401275
900070	3	0.968064439467901
204620	2	0.974490174805897
019660	2	0.9633081856889977
053260	3	0.9893265990608487
045890	8	0.9862555433641426
036190	2	0.9749137109411045
049080	2	0.9723779101560767
035460	1	0.9166214033345284
308100	2	0.9305619598327066
187790	3	0.9681194588758395
286750	18	0.9859944662187792
151910	1	0.9481931320877172
121600	3	0.9872646591901404
247660	8	0.9556616566559983
039860	2	0.9732137394647508
091970	1	0.9898115279610402
051490	16	0.9864308549408194
190510	3	0.9800796055151594
242040	2	0.9784310941670061
089600	1	0.9538267579931545
293580	2	0.9907971209579923
138610	3	0.9909789195192676
130580	1	0.9817213011413297
036800	2	0.9811872489294744
030190	2	0.9881846094138432
267320	1	0.9841286069869393
111710	2	0.9455168559666526
091590	2	0.9482540471123725
168330	3	0.9935786301108522
094860	3	0.9854923478039354
253590	2	0.9849996092270416
212560	2	0.9435646811791609
095660	1	0.9871000503186802
042420	2	0.9904708701831713
950220	1	0.8199330990077895
311390	1	0.9490762509068302
085910	2	0.9615045976136998
092730	1	0.9820590698717908
290660	1	0.9676136186852119
306620	13	0.9803830952348869
153460	2	0.9516783053339669
007390	1	0.9524566171710606
033640	2	0.9880650582538922
330860	7	0.8627569807952031
089140	2	0.9799680035030695
065170	1	0.932269555619327
137940	4	0.9884265698801922
160550	4	0.9831219761419605
348210	1	0.9820227279321923
041140	1	0.9765580924141063
217270	4	0.9924925544654073
225570	1	0.9537672504370738
104620	8	0.9901453626003914
194700	1	0.9914721643680242
285490	2	0.9950937409616233
278650	1	0.9315361598957114
144510	1	0.9855101948384483
031390	1	0.9296191631848477
142280	1	0.9641414230178665
234690	4	0.8962174236829784
065560	1	0.9873542690531472
154030	1	0.9609832887003984
054050	3	0.9626708569844583
069140	3	0.9482156782587741
040160	4	0.9726109996902716
126870	15	0.9840043189798175
060260	2	0.9541755277074474
012340	4	0.9761811667407893
214870	2	0.9839356006732006
270870	4	0.9844916678387329
144960	2	0.9854956516971098
085670	1	0.9743877217071292
119860	1	0.9793580546431484
064260	4	0.9645604626471056
093640	4	0.9780817010752318
340360	4	0.9108324083106308
039560	2	0.9789711278058276
032190	2	0.983621828373403
068240	1	0.9688911341338179
020400	5	0.9676951823907257
008830	1	0.9921221806914802
048470	3	0.9660405106371104
004780	1	0.9798964233810386
017650	11	0.9802997315964388
007720	1	0.9748008182858655
317850	1	0.9471296774124139
290670	1	0.9640685582808548
078140	1	0.9677914026321808
036480	1	0.910257620343754
025440	1	0.9431554732065098
027830	2	0.982264333452887
104040	2	0.9791255558228357
332290	1	0.9323142868841573
336570	2	0.9451212718067453
369370	2	0.978700041929804
020180	3	0.9817667450788881
045390	2	0.9399186580800298
108380	16	0.972491513595564
006580	1	0.9556771303451859
007680	2	0.9533184588336794
048910	3	0.9954442857434683
005710	2	0.9677767985567591
290380	2	0.9568956092379935
290120	2	0.9178680400938074
120240	2	0.9741028719435767
003310	1	0.9733655776691332
078600	2	0.9912857516966123
096350	2	0.9816253010876924
140520	2	0.9733623166118529
131220	1	0.9860742067874454
010170	2	0.9740831134494466
060900	2	0.9786773047437665
054670	1	0.8976300275162107
023910	2	0.9737363012176592
021040	5	0.9602127966905372
021045	4	0.8763856176417972
067080	3	0.9839976812721059
161570	2	0.9760702915589997
298540	7	0.9684365454309757
073570	2	0.9185646303682397
299170	3	0.9240516708977227
192410	3	0.9981545368231615
089230	1	0.9554889660237854
213420	6	0.9898180259385332
317330	2	0.9315230225802855
077360	2	0.9874603341440662
090410	2	0.9476989352541386
263600	3	0.9848175962430071
194480	16	0.9932371843697503
263800	2	0.9786688418162653
206560	2	0.964376394388657
261200	1	0.9567946970604142
067990	2	0.9743370718000455
006620	3	0.9714108170717598
005160	1	0.9749678325403145
075970	2	0.9824807738689104
100130	2	0.9852211650756341
086450	2	0.9941544984264726
099410	2	0.9666812149948036
033500	1	0.9747784548140981
025950	4	0.992782224290085
088130	2	0.9724855991054989
041930	2	0.990502362840371
060380	17	0.9902989407713565
079960	2	0.9837629311164681
228340	2	0.9845908875649703
088910	2	0.9232331344505296
094170	1	0.9792276214004968
013120	2	0.9885935138844193
109860	1	0.9680279458232015
032960	1	0.9672429193992947
023790	3	0.9647612183488351
005290	3	0.9939186478475426
025900	2	0.9937160263947176
073190	3	0.973106581129781
030350	8	0.9598209834302032
203650	2	0.9725841050531753
223250	1	0.9277439440777924
060570	2	0.9768936410314522
217620	2	0.9842632670359933
187870	3	0.9906846157457107
367340	13	0.8989917038697856
367360	2	0.6519543588630456
066670	1	0.9750840199862205
110990	1	0.9685043731329009
263690	2	0.9822043585701096
214680	1	0.9161884371096567
263720	2	0.9919950908490365
241520	4	0.9880417023976387
109740	2	0.9692534567956222
033430	1	0.9889101546583934
131030	1	0.9769840948892842
196490	1	0.9885625047227152
066900	5	0.9672722326700594
127120	6	0.9744599753498849
092070	3	0.9929970015005554
068790	2	0.9854395463008094
134580	5	0.9797593809119203
039840	1	0.9721680300460367
104460	4	0.996418907115767
079810	3	0.9914136549744338
227100	2	0.957759560694628
113810	5	0.9754205213528376
043360	1	0.9687646643885217
197140	3	0.958203414802082
106520	2	0.9778690980348056
068930	2	0.982744771177221
033130	2	0.951082567611552
105740	1	0.9609258976343937
263020	1	0.9859080552983732
290550	2	0.9793028095490117
187220	1	0.9747950725945227
131180	3	0.9589016763005686
317120	1	0.9652792710050783
042510	3	0.9803642367913665
232680	3	0.9931814042916568
300120	1	0.9563147625515643
171120	2	0.9348134327307626
069540	2	0.9736439573153755
347700	1	0.7572986289771214
214260	2	0.9716910943668842
171010	3	0.9632614214126461
084650	2	0.986562560058418
217500	3	0.9876566521642005
141080	5	0.9855788035474928
060300	3	0.9922669241734793
038390	13	0.9852005120386482
294140	1	0.9588410972348548
228670	1	0.968966967816575
228850	2	0.9746438171193689
281740	2	0.9854009604125146
277810	4	0.8501930792747772
215100	3	0.9732069539583937
090360	2	0.9827736206944727
108490	2	0.9679082236505325
900260	2	0.9923884216027186
067730	2	0.9833628082227269
071280	2	0.9657913318510807
038060	2	0.9739753970462405
085370	2	0.9730666099302305
08537M	2	0.9746834461787903
060240	2	0.9372551656738389
058470	2	0.9953403470883417
039980	1	0.9777318196001917
019570	6	0.9456039132949897
016100	2	0.9935116406952061
012700	2	0.9704681889063841
302550	12	0.972919340408766
029480	1	0.9528969435189352
277070	3	0.9520694993042388
042500	2	0.9571320722455197
219420	3	0.9418459376798751
195500	3	0.8654402756717137
222810	3	0.9905726755748103
305090	2	0.986439785006979
147760	3	0.972532103736763
169330	1	0.9474769053927727
038290	2	0.9394407375330056
220630	2	0.9704784651574014
267980	2	0.9522018846253028
005990	5	0.9844907125190898
127160	9	0.9872282626029621
093520	2	0.9738661448743101
141070	2	0.9652059876603765
377030	1	nan
100590	1	0.9505860705716805
067280	2	0.9859132781538525
072870	1	0.949252095560277
215200	1	0.983760007875906
133750	1	0.9674266808948524
235980	4	0.9804402952756015
041920	1	0.9896111394038203
014100	9	0.9907261271845442
054180	2	0.9783436744416302
086900	1	0.9918756496540402
078160	1	0.9603805432128053
065650	1	0.9645431190781562
021880	2	0.9791807573259426
140410	2	0.9577441046324533
241770	3	0.9722474038392305
059210	1	0.9509248166471752
058110	5	0.9938591783796938
096640	1	0.9822372158236159
257370	16	0.9601218145433308
080420	2	0.9689056800771634
080160	1	0.9856069222173772
100030	2	0.9832715301980399
087260	5	0.9794092751740683
101330	2	0.9691084382923171
012860	1	0.9757278426947688
348030	6	0.8148052517302329
250060	3	0.9698391947482098
033200	6	0.9798070290403929
118990	2	0.9807481233773395
006920	2	0.9646878466435395
001810	2	0.9827155160268305
279600	3	0.9754166277649162
095500	2	0.9656954894594809
218150	2	0.9314711752082695
353490	1	0.676200687314122
328380	1	0.8447778802305662
100790	14	0.9903426629378664
049950	4	0.9885695243831012
213090	1	0.9413730896112368
207760	2	0.9901385214687363
059090	3	0.9884238415629596
214610	2	0.9828256851058234
201490	2	0.9316029276416965
950190	1	0.9629692744993275
214180	2	0.9738613016666391
206640	2	0.9731706118365826
018700	8	0.941380939025749
035620	1	0.9437449974817996
064520	1	0.9834175384691523
053030	2	0.9821100801189094
301300	11	0.8189924704624705
064550	3	0.9813156216254882
314930	1	0.7850194105214087
208710	2	0.9783050100463424
142760	2	0.9837365896609738
086820	5	0.9581389634850549
038460	2	0.9761136219601805
086040	2	0.9587667672990173
032980	2	0.9723741575081678
043150	2	0.9639291429145965
323990	2	0.9837981471361432
267790	2	0.9767736135908693
046310	2	0.9455653672165156
066410	4	0.9704703082477402
206400	2	0.99013619087671
019010	2	0.9791575215480297
177350	7	0.9625640329559515
299910	3	0.9792530087078659
225530	2	0.97625986233876
250000	1	0.9733228915559532
006910	2	0.9791386627714128
226340	1	0.9720018129254222
008470	3	0.9671430754951927
014470	2	0.9572233813440856
338220	1	0.8504747907695498
100120	1	0.9295125613108106
337930	1	0.8919493309583543
064480	2	0.9624029246146182
288330	2	0.9101013285190775
