Code	max_depth	test_score
000320	5	0.983740578723859
006280	5	0.9900685915276067
005257	9	0.9750839534010974
005250	4	0.9696947277732412
004370	4	0.983039886307706
072710	6	0.9633542844719629
058730	4	0.9708901393618492
023590	6	0.9709607016366266
145210	6	0.9975112385956847
019680	12	0.9936740522347733
019685	5	0.9958365564396078
006370	5	0.987832811800609
00806K	6	0.9645754180483319
008060	16	0.9785897540976405
353200	11	0.9461188870569255
35320K	10	0.9275039787420123
000490	5	0.9805940848042775
008110	6	0.9848724925571221
005750	5	0.9862997727929242
006570	16	0.8892717643986245
001685	7	0.9890527831629314
001680	5	0.9639721489523873
084695	7	0.9780606512121147
084690	7	0.9848055706883605
128820	13	0.9686826286790319
117580	5	0.973938067948625
016710	7	0.9993257546900889
003545	16	0.9914018052141477
003547	7	0.9941079167508736
003540	6	0.9843842553999473
009190	7	0.9792064509710398
014160	8	0.9699681523055297
047040	5	0.9897732401519541
009320	4	0.9310916403009444
042660	7	0.9772179588828485
003090	6	0.8906941618305602
069620	6	0.9770232476641696
000430	4	0.973518949295089
006345	6	0.941004630866432
006340	6	0.9694464849270759
003220	7	0.9425817018428444
024890	6	0.9847159706982909
002880	5	0.9707437354444461
000300	6	0.9830864609889953
015230	5	0.9837614590971157
012800	4	0.9778138982072716
001070	13	0.9976306432732083
006650	6	0.9894575803805188
001440	12	0.9892091214109663
084010	18	0.9928692324467713
001795	15	0.9796200277973643
001790	6	0.9854102497996173
001130	5	0.980356183601597
003495	6	0.9863570006247458
003490	5	0.9867909118361954
005880	5	0.9781718094467186
003830	14	0.9865867943089944
016090	5	0.974031893105466
069460	9	0.9775175972672074
192080	5	0.9710935946912185
012510	9	0.986061741573117
004835	5	0.9801339161372196
004830	10	0.9875279931449572
024900	19	0.9902683069674313
145720	6	0.987318030323044
002150	5	0.945901443362689
001230	17	0.9920507450893858
004140	6	0.9540905609403902
007590	6	0.9344385443416303
005965	6	0.9692745546954604
005960	5	0.9870613409467858
026960	5	0.988218763396034
002210	4	0.963674401663805
102260	15	0.9865632752212952
000640	4	0.9652063727244434
170900	6	0.946201613259485
028100	4	0.9502501760941856
282690	4	0.9758812716655786
001525	5	0.9027012336619633
001527	5	0.9127357529549587
001529	8	0.8562339679859063
084670	5	0.9270596092418899
001520	5	0.9768308030337776
082640	12	0.9875510153316657
008970	4	0.9758279922112044
092780	6	0.9479810533468194
049770	8	0.9855393759741988
018500	6	0.9726729220709698
006040	5	0.9728824872169288
030720	6	0.8714884974364927
014825	7	0.9541192743087027
014820	5	0.9827353136349415
163560	7	0.9631847975278135
004890	12	0.9946596808296887
002690	11	0.9792809856525511
000020	8	0.9844506774035953
000155	9	0.991014743651911
000157	17	0.9148310280591296
241560	5	0.9803173819813071
000150	7	0.987137294085887
042670	5	0.9866516958865271
034020	8	0.9929063612877093
33626K	7	0.987846614260954
33626L	5	0.9646837202617201
336260	6	0.9933480507534785
016740	5	0.9578057293489635
192650	13	0.9602404825148566
024090	8	0.9898572350474895
003160	6	0.9865776300886627
092200	6	0.9953570594559827
004840	5	0.9464354642111483
013570	6	0.962359537299226
210540	5	0.981527623821654
007340	6	0.9838154538828615
026890	5	0.9829863580700818
115390	5	0.9858745226423343
032350	5	0.9741686595428961
